thomas,icpsr,first,middle,last,suffix,born,sex,mandate,start,end,party,state,district
01463,29716,Rod,NA,Blagojevich,NA,1956,M,hr,1997-01-07,1999-01-03,DEM,IL,5
01463,29716,Rod,NA,Blagojevich,NA,1956,M,hr,1999-01-06,2001-01-03,DEM,IL,5
01463,29716,Rod,NA,Blagojevich,NA,1956,M,hr,2001-01-03,2003-01-03,DEM,IL,5
00108,14407,David,E.,Bonior,NA,1945,M,hr,1977-01-04,1979-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1979-01-15,1981-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1981-01-05,1983-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1983-01-03,1985-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1985-01-03,1987-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1987-01-06,1989-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1989-01-03,1991-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1991-01-03,1993-01-03,DEM,MI,12
00108,14407,David,E.,Bonior,NA,1945,M,hr,1993-01-05,1995-01-03,DEM,MI,10
00108,14407,David,E.,Bonior,NA,1945,M,hr,1995-01-04,1997-01-03,DEM,MI,10
00108,14407,David,E.,Bonior,NA,1945,M,hr,1997-01-07,1999-01-03,DEM,MI,10
00108,14407,David,E.,Bonior,NA,1945,M,hr,1999-01-06,2001-01-03,DEM,MI,10
00108,14407,David,E.,Bonior,NA,1945,M,hr,2001-01-03,2003-01-03,DEM,MI,10
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1983-01-03,1985-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1985-01-03,1987-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1987-01-06,1989-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1989-01-03,1991-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1991-01-03,1993-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1993-01-05,1995-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1995-01-04,1997-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1997-01-07,1999-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,1999-01-06,2001-01-03,DEM,PA,3
00111,15008,Robert,A.,Borski,NA,1948,M,hr,2001-01-03,2003-01-03,DEM,PA,3
00141,29569,Ed,NA,Bryant,NA,1948,M,hr,1995-01-04,1997-01-03,REP,TN,7
00141,29569,Ed,NA,Bryant,NA,1948,M,hr,1997-01-07,1999-01-03,REP,TN,7
00141,29569,Ed,NA,Bryant,NA,1948,M,hr,1999-01-06,2001-01-03,REP,TN,7
00141,29569,Ed,NA,Bryant,NA,1948,M,hr,2001-01-03,2003-01-03,REP,TN,7
01298,15701,Conrad,NA,Burns,NA,1935,M,se,1989-01-03,1995-01-03,REP,MT,NA
01298,15701,Conrad,NA,Burns,NA,1935,M,se,1995-01-04,2001-01-03,REP,MT,NA
01298,15701,Conrad,NA,Burns,NA,1935,M,se,2001-01-03,2007-01-03,REP,MT,NA
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1985-01-03,1987-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1987-01-06,1989-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1989-01-03,1991-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1991-01-03,1993-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1993-01-05,1995-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1995-01-04,1997-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1997-01-07,1999-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,1999-01-06,2001-01-03,REP,AL,1
00164,15090,H.,L.,Callahan,NA,1932,M,hr,2001-01-03,2003-01-03,REP,AL,1
01680,40102,Jean,NA,Carnahan,NA,1933,F,se,2001-01-03,2003-01-03,DEM,MO,NA
01612,49905,Lincoln,D.,Chafee,NA,1953,M,se,1999-11-02,2001-01-03,REP,RI,NA
01612,49905,Lincoln,D.,Chafee,NA,1953,M,se,2001-01-03,2007-01-03,REP,RI,NA
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,1992-11-03,1993-01-03,DEM,NC,1
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,1993-01-05,1995-01-03,DEM,NC,1
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,1995-01-04,1997-01-03,DEM,NC,1
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,1997-01-07,1999-01-03,DEM,NC,1
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,1999-01-06,2001-01-03,DEM,NC,1
00204,29382,Eva,NA,Clayton,NA,1934,F,hr,2001-01-03,2003-01-03,DEM,NC,1
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1987-01-06,1989-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1989-01-03,1991-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1991-01-03,1993-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1993-01-05,1995-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1995-01-04,1997-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1997-01-07,1999-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,1999-01-06,2001-01-03,DEM,TN,5
00205,15450,Robert,NA,Clement,NA,1943,M,hr,2001-01-03,2003-01-03,DEM,TN,5
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1989-01-03,1991-01-03,DEM,CA,15
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1991-01-03,1993-01-03,DEM,CA,15
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1993-01-05,1995-01-03,DEM,CA,18
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1995-01-04,1997-01-03,DEM,CA,18
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1997-01-07,1999-01-03,DEM,CA,18
00226,15635,Gary,NA,Condit,NA,1948,M,hr,1999-01-06,2001-01-03,DEM,CA,18
00226,15635,Gary,NA,Condit,NA,1948,M,hr,2001-01-03,2003-01-03,DEM,CA,18
01476,29726,John,NA,Cooksey,NA,1941,M,hr,1997-01-07,1999-01-03,REP,LA,5
01476,29726,John,NA,Cooksey,NA,1941,M,hr,1999-01-06,2001-01-03,REP,LA,5
01476,29726,John,NA,Cooksey,NA,1941,M,hr,2001-01-03,2003-01-03,REP,LA,5
01630,40104,Jon,Stevens,Corzine,NA,1947,M,se,2001-01-03,2006-01-17,DEM,NJ,NA
00245,14808,William,J.,Coyne,NA,1936,M,hr,1981-01-05,1983-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1983-01-03,1985-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1985-01-03,1987-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1987-01-06,1989-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1989-01-03,1991-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1991-01-03,1993-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1993-01-05,1995-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1995-01-04,1997-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1997-01-07,1999-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,1999-01-06,2001-01-03,DEM,PA,14
00245,14808,William,J.,Coyne,NA,1936,M,hr,2001-01-03,2003-01-03,DEM,PA,14
01629,40101,Mark,NA,Dayton,NA,1947,M,se,2001-01-03,2007-01-03,DEM,MN,NA
00293,15020,Michael,NA,DeWine,NA,1947,M,hr,1983-01-03,1985-01-03,REP,OH,7
00293,15020,Michael,NA,DeWine,NA,1947,M,hr,1985-01-03,1987-01-03,REP,OH,7
00293,15020,Michael,NA,DeWine,NA,1947,M,hr,1987-01-06,1989-01-03,REP,OH,7
00293,15020,Michael,NA,DeWine,NA,1947,M,hr,1989-01-03,1991-01-03,REP,OH,7
00293,15020,Michael,NA,DeWine,NA,1947,M,se,1995-01-04,2001-01-03,REP,OH,NA
00293,15020,Michael,NA,DeWine,NA,1947,M,se,2001-01-03,2007-01-03,REP,OH,NA
00340,29529,Robert,L.,Ehrlich,Jr.,1957,M,hr,1995-01-04,1997-01-03,REP,MD,2
00340,29529,Robert,L.,Ehrlich,Jr.,1957,M,hr,1997-01-07,1999-01-03,REP,MD,2
00340,29529,Robert,L.,Ehrlich,Jr.,1957,M,hr,1999-01-06,2001-01-03,REP,MD,2
00340,29529,Robert,L.,Ehrlich,Jr.,1957,M,hr,2001-01-03,2003-01-03,REP,MD,2
01336,49502,William,H.,Frist,NA,1952,M,se,1995-01-04,2001-01-03,REP,TN,NA
01336,49502,William,H.,Frist,NA,1952,M,se,2001-01-03,2007-01-03,REP,TN,NA
00428,29521,Greg,NA,Ganske,NA,1949,M,hr,1995-01-04,1997-01-03,REP,IA,4
00428,29521,Greg,NA,Ganske,NA,1949,M,hr,1997-01-07,1999-01-03,REP,IA,4
00428,29521,Greg,NA,Ganske,NA,1949,M,hr,1999-01-06,2001-01-03,REP,IA,4
00428,29521,Greg,NA,Ganske,NA,1949,M,hr,2001-01-03,2003-01-03,REP,IA,4
00432,15026,George,W.,Gekas,NA,1930,M,hr,1983-01-03,1985-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1985-01-03,1987-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1987-01-06,1989-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1989-01-03,1991-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1991-01-03,1993-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1993-01-05,1995-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1995-01-04,1997-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1997-01-07,1999-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,1999-01-06,2001-01-03,REP,PA,17
00432,15026,George,W.,Gekas,NA,1930,M,hr,2001-01-03,2003-01-03,REP,PA,17
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1973-01-03,1975-01-03,REP,NY,26
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1975-01-14,1977-01-03,REP,NY,26
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1977-01-04,1979-01-03,REP,NY,26
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1979-01-15,1981-01-03,REP,NY,26
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1981-01-05,1983-01-03,REP,NY,26
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1983-01-03,1985-01-03,REP,NY,22
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1985-01-03,1987-01-03,REP,NY,22
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1987-01-06,1989-01-03,REP,NY,22
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1989-01-03,1991-01-03,REP,NY,22
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1991-01-03,1993-01-03,REP,NY,22
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1993-01-05,1995-01-03,REP,NY,20
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1995-01-04,1997-01-03,REP,NY,20
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1997-01-07,1999-01-03,REP,NY,20
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,1999-01-06,2001-01-03,REP,NY,20
00440,14015,Benjamin,NA,Gilman,NA,1922,M,hr,2001-01-03,2003-01-03,REP,NY,20
01662,20128,Felix,NA,Grucci,NA,1951,M,hr,2001-01-03,2003-01-03,REP,NY,1
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1979-01-15,1981-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1981-01-05,1983-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1983-01-03,1985-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1985-01-03,1987-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1987-01-06,1989-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1989-01-03,1991-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1991-01-03,1993-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1993-01-05,1995-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1995-01-04,1997-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1997-01-07,1999-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,1999-01-06,2001-01-03,DEM,OH,3
00487,14632,Tony,P.,Hall,NA,1942,M,hr,2001-01-03,2002-09-09,DEM,OH,3
00498,14829,James,V.,Hansen,NA,1932,M,hr,1981-01-05,1983-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1983-01-03,1985-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1985-01-03,1987-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1987-01-06,1989-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1989-01-03,1991-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1991-01-03,1993-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1993-01-05,1995-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1995-01-04,1997-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1997-01-07,1999-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,1999-01-06,2001-01-03,REP,UT,1
00498,14829,James,V.,Hansen,NA,1932,M,hr,2001-01-03,2003-01-03,REP,UT,1
00538,29568,Van,NA,Hilleary,NA,1959,M,hr,1995-01-04,1997-01-03,REP,TN,4
00538,29568,Van,NA,Hilleary,NA,1959,M,hr,1997-01-07,1999-01-03,REP,TN,4
00538,29568,Van,NA,Hilleary,NA,1959,M,hr,1999-01-06,2001-01-03,REP,TN,4
00538,29568,Van,NA,Hilleary,NA,1959,M,hr,2001-01-03,2003-01-03,REP,TN,4
00539,29302,Earl,F.,Hilliard,NA,1942,M,hr,1993-01-05,1995-01-03,DEM,AL,7
00539,29302,Earl,F.,Hilliard,NA,1942,M,hr,1995-01-04,1997-01-03,DEM,AL,7
00539,29302,Earl,F.,Hilliard,NA,1942,M,hr,1997-01-07,1999-01-03,DEM,AL,7
00539,29302,Earl,F.,Hilliard,NA,1942,M,hr,1999-01-06,2001-01-03,DEM,AL,7
00539,29302,Earl,F.,Hilliard,NA,1942,M,hr,2001-01-03,2003-01-03,DEM,AL,7
00559,29320,Stephen,NA,Horn,NA,1931,M,hr,1993-01-05,1995-01-03,REP,CA,38
00559,29320,Stephen,NA,Horn,NA,1931,M,hr,1995-01-04,1997-01-03,REP,CA,38
00559,29320,Stephen,NA,Horn,NA,1931,M,hr,1997-01-07,1999-01-03,REP,CA,38
00559,29320,Stephen,NA,Horn,NA,1931,M,hr,1999-01-06,2001-01-03,REP,CA,38
00559,29320,Stephen,NA,Horn,NA,1931,M,hr,2001-01-03,2003-01-03,REP,CA,38
01493,29704,Asa,NA,Hutchinson,NA,1950,M,hr,1997-01-07,1999-01-03,REP,AR,3
01493,29704,Asa,NA,Hutchinson,NA,1950,M,hr,1999-01-06,2001-01-03,REP,AR,3
01493,29704,Asa,NA,Hutchinson,NA,1950,M,hr,2001-01-03,2001-08-06,REP,AR,3
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1975-01-14,1977-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1977-01-04,1979-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1979-01-15,1981-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1981-01-05,1983-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1983-01-03,1985-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1985-01-03,1987-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,hr,1987-01-06,1989-01-03,REP,VT,0
00593,94240,James,M.,Jeffords,NA,1934,M,se,1989-01-03,1995-01-03,REP,VT,NA
00593,94240,James,M.,Jeffords,NA,1934,M,se,1995-01-04,2001-01-03,REP,VT,NA
00593,94240,James,M.,Jeffords,NA,1934,M,se,2001-01-03,2007-01-03,IND,VT,NA
01650,20118,Brian,NA,Kerns,NA,1957,M,hr,2001-01-03,2003-01-03,REP,IN,7
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1975-01-14,1977-01-03,DEM,NY,36
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1977-01-04,1979-01-03,DEM,NY,36
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1979-01-15,1981-01-03,DEM,NY,36
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1981-01-05,1983-01-03,DEM,NY,36
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1983-01-03,1985-01-03,DEM,NY,32
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1985-01-03,1987-01-03,DEM,NY,32
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1987-01-06,1989-01-03,DEM,NY,32
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1989-01-03,1991-01-03,DEM,NY,32
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1991-01-03,1993-01-03,DEM,NY,32
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1993-01-05,1995-01-03,DEM,NY,29
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1995-01-04,1997-01-03,DEM,NY,29
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1997-01-07,1999-01-03,DEM,NY,29
00657,14248,John,J.,LaFalce,NA,1939,M,hr,1999-01-06,2001-01-03,DEM,NY,29
00657,14248,John,J.,LaFalce,NA,1939,M,hr,2001-01-03,2003-01-03,DEM,NY,29
00664,29554,Steve,NA,Largent,NA,1954,M,hr,1994-11-29,1995-01-03,REP,OK,1
00664,29554,Steve,NA,Largent,NA,1954,M,hr,1995-01-04,1997-01-03,REP,OK,1
00664,29554,Steve,NA,Largent,NA,1954,M,hr,1997-01-07,1999-01-03,REP,OK,1
00664,29554,Steve,NA,Largent,NA,1954,M,hr,1999-01-06,2001-01-03,REP,OK,1
00664,29554,Steve,NA,Largent,NA,1954,M,hr,2001-01-03,2002-02-15,REP,OK,1
00718,29533,William,NA,Luther,NA,1945,M,hr,1995-01-04,1997-01-03,DEM,MN,6
00718,29533,William,NA,Luther,NA,1945,M,hr,1997-01-07,1999-01-03,DEM,MN,6
00718,29533,William,NA,Luther,NA,1945,M,hr,1999-01-06,2001-01-03,DEM,MN,6
00718,29533,William,NA,Luther,NA,1945,M,hr,2001-01-03,2003-01-03,DEM,MN,6
01502,29712,James,NA,Maloney,NA,1948,M,hr,1997-01-07,1999-01-03,DEM,CT,5
01502,29712,James,NA,Maloney,NA,1948,M,hr,1999-01-06,2001-01-03,DEM,CT,5
01502,29712,James,NA,Maloney,NA,1948,M,hr,2001-01-03,2003-01-03,DEM,CT,5
00745,29562,Frank,NA,Mascara,NA,1930,M,hr,1995-01-04,1997-01-03,DEM,PA,20
00745,29562,Frank,NA,Mascara,NA,1930,M,hr,1997-01-07,1999-01-03,DEM,PA,20
00745,29562,Frank,NA,Mascara,NA,1930,M,hr,1999-01-06,2001-01-03,DEM,PA,20
00745,29562,Frank,NA,Mascara,NA,1930,M,hr,2001-01-03,2003-01-03,DEM,PA,20
00789,29334,Carrie,NA,Meek,NA,1926,F,hr,1993-01-05,1995-01-03,DEM,FL,17
00789,29334,Carrie,NA,Meek,NA,1926,F,hr,1995-01-04,1997-01-03,DEM,FL,17
00789,29334,Carrie,NA,Meek,NA,1926,F,hr,1997-01-07,1999-01-03,DEM,FL,17
00789,29334,Carrie,NA,Meek,NA,1926,F,hr,1999-01-06,2001-01-03,DEM,FL,17
00789,29334,Carrie,NA,Meek,NA,1926,F,hr,2001-01-03,2003-01-03,DEM,FL,17
00807,29333,Dan,NA,Miller,NA,1942,M,hr,1993-01-05,1995-01-03,REP,FL,13
00807,29333,Dan,NA,Miller,NA,1942,M,hr,1995-01-04,1997-01-03,REP,FL,13
00807,29333,Dan,NA,Miller,NA,1942,M,hr,1997-01-07,1999-01-03,REP,FL,13
00807,29333,Dan,NA,Miller,NA,1942,M,hr,1999-01-06,2001-01-03,REP,FL,13
00807,29333,Dan,NA,Miller,NA,1942,M,hr,2001-01-03,2003-01-03,REP,FL,13
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1965-01-04,1967-01-03,DEM,HI,1
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1967-01-10,1969-01-03,DEM,HI,1
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1969-01-03,1971-01-03,DEM,HI,1
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1971-01-21,1973-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1973-01-03,1975-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1975-01-14,1977-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1990-09-22,1991-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1991-01-03,1993-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1993-01-05,1995-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1995-01-04,1997-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1997-01-07,1999-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,1999-01-06,2001-01-03,DEM,HI,2
00815,10757,Patsy,Takemoto,Mink,NA,1927,F,hr,2001-01-03,2002-09-28,DEM,HI,2
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1973-01-03,1975-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1975-01-14,1977-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1977-01-04,1979-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1979-01-15,1981-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1981-01-05,1983-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1983-01-03,1985-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1985-01-03,1987-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1987-01-06,1989-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1989-01-03,1991-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1991-01-03,1993-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1993-01-05,1995-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1995-01-04,1997-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1997-01-07,1999-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,1999-01-06,2001-01-03,DEM,MA,9
00820,14039,John,Joseph,Moakley,NA,1927,M,hr,2001-01-03,2001-05-28,DEM,MA,9
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1987-01-06,1989-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1989-01-03,1991-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1991-01-03,1993-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1993-01-05,1995-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1995-01-04,1997-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1997-01-07,1999-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,1999-01-06,2001-01-03,REP,MD,8
00833,15434,Constance,NA,Morella,NA,1931,F,hr,2001-01-03,2003-01-03,REP,MD,8
01586,29913,David,NA,Phelps,NA,1947,M,hr,1999-01-06,2001-01-03,DEM,IL,19
01586,29913,David,NA,Phelps,NA,1947,M,hr,2001-01-03,2003-01-03,DEM,IL,19
01517,29700,Bob,NA,Riley,NA,1944,M,hr,1997-01-07,1999-01-03,REP,AL,3
01517,29700,Bob,NA,Riley,NA,1944,M,hr,1999-01-06,2001-01-03,REP,AL,3
01517,29700,Bob,NA,Riley,NA,1944,M,hr,2001-01-03,2003-01-03,REP,AL,3
00966,29531,Lynn,NA,Rivers,NA,1956,F,hr,1995-01-04,1997-01-03,DEM,MI,13
00966,29531,Lynn,NA,Rivers,NA,1956,F,hr,1997-01-07,1999-01-03,DEM,MI,13
00966,29531,Lynn,NA,Rivers,NA,1956,F,hr,1999-01-06,2001-01-03,DEM,MI,13
00966,29531,Lynn,NA,Rivers,NA,1956,F,hr,2001-01-03,2003-01-03,DEM,MI,13
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,1991-01-03,1993-01-03,DEM,IN,3
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,1993-01-05,1995-01-03,DEM,IN,3
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,1995-01-04,1997-01-03,DEM,IN,3
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,1997-01-07,1999-01-03,DEM,IN,3
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,1999-01-06,2001-01-03,DEM,IN,3
00976,29117,Timothy,NA,Roemer,NA,1956,M,hr,2001-01-03,2003-01-03,DEM,IN,3
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1981-01-05,1983-01-03,REP,NJ,7
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1983-01-03,1985-01-03,REP,NJ,5
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1985-01-03,1987-01-03,REP,NJ,5
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1987-01-06,1989-01-03,REP,NJ,5
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1989-01-03,1991-01-03,REP,NJ,5
00990,14855,Marge,NA,Roukema,NA,1929,F,hr,1991-01-03,1993-01-03,REP,NJ,5
